gpu,model,held_out,op,bs,seq,n_tokens,kv_cache_len,d,h,kv,ffn,E,k,duration_us
RTX3090,Llama-70B,True,norm_post,8,64,512,0,8192,64,8,28672,1,1,205.824
RTX3090,Qwen-72B,True,attn,1,128,128,0,8192,64,8,29568,1,1,1246.207
RTX3090,Qwen-72B,True,ffn,1,128,128,0,8192,64,8,29568,1,1,3187.711
RTX3090,Qwen-72B,True,norm_pre,1,128,128,0,8192,64,8,29568,1,1,323.583
RTX3090,Qwen-72B,True,norm_post,1,128,128,0,8192,64,8,29568,1,1,142.335
RTX3090,Qwen-72B,True,attn,1,256,256,0,8192,64,8,29568,1,1,1550.336
RTX3090,Qwen-72B,True,ffn,1,256,256,0,8192,64,8,29568,1,1,5317.632
RTX3090,Qwen-72B,True,norm_pre,1,256,256,0,8192,64,8,29568,1,1,325.632
RTX3090,Qwen-72B,True,norm_post,1,256,256,0,8192,64,8,29568,1,1,108.543
RTX3090,Qwen-72B,True,attn,1,512,512,0,8192,64,8,29568,1,1,2994.175
RTX3090,Qwen-72B,True,ffn,1,512,512,0,8192,64,8,29568,1,1,11404.288
RTX3090,Qwen-72B,True,norm_pre,1,512,512,0,8192,64,8,29568,1,1,328.703
RTX3090,Qwen-72B,True,norm_post,1,512,512,0,8192,64,8,29568,1,1,204.799
RTX3090,Qwen-72B,True,attn,1,768,768,0,8192,64,8,29568,1,1,4368.383
RTX3090,Qwen-72B,True,ffn,1,768,768,0,8192,64,8,29568,1,1,16327.68
RTX3090,Qwen-72B,True,norm_pre,1,768,768,0,8192,64,8,29568,1,1,345.088
RTX3090,Qwen-72B,True,norm_post,1,768,768,0,8192,64,8,29568,1,1,294.912
RTX3090,Qwen-72B,True,attn,1,1024,1024,0,8192,64,8,29568,1,1,5645.311
RTX3090,Qwen-72B,True,ffn,1,1024,1024,0,8192,64,8,29568,1,1,21771.263
RTX3090,Qwen-72B,True,norm_pre,1,1024,1024,0,8192,64,8,29568,1,1,429.055
RTX3090,Qwen-72B,True,norm_post,1,1024,1024,0,8192,64,8,29568,1,1,385.024
RTX3090,Qwen-72B,True,attn,2,128,256,0,8192,64,8,29568,1,1,1561.599
RTX3090,Qwen-72B,True,ffn,2,128,256,0,8192,64,8,29568,1,1,5403.647
RTX3090,Qwen-72B,True,norm_pre,2,128,256,0,8192,64,8,29568,1,1,325.632
RTX3090,Qwen-72B,True,norm_post,2,128,256,0,8192,64,8,29568,1,1,108.543
RTX3090,Qwen-72B,True,attn,2,256,512,0,8192,64,8,29568,1,1,3003.391
RTX3090,Qwen-72B,True,ffn,2,256,512,0,8192,64,8,29568,1,1,11588.607
RTX3090,Qwen-72B,True,norm_pre,2,256,512,0,8192,64,8,29568,1,1,328.703
RTX3090,Qwen-72B,True,norm_post,2,256,512,0,8192,64,8,29568,1,1,205.824
RTX3090,Qwen-72B,True,attn,2,512,1024,0,8192,64,8,29568,1,1,5556.223
RTX3090,Qwen-72B,True,ffn,2,512,1024,0,8192,64,8,29568,1,1,21590.015
RTX3090,Qwen-72B,True,norm_pre,2,512,1024,0,8192,64,8,29568,1,1,429.055
RTX3090,Qwen-72B,True,norm_post,2,512,1024,0,8192,64,8,29568,1,1,384.0
RTX3090,Qwen-72B,True,attn,4,128,512,0,8192,64,8,29568,1,1,2981.888
RTX3090,Qwen-72B,True,ffn,4,128,512,0,8192,64,8,29568,1,1,11589.632
RTX3090,Qwen-72B,True,norm_pre,4,128,512,0,8192,64,8,29568,1,1,326.656
RTX3090,Qwen-72B,True,norm_post,4,128,512,0,8192,64,8,29568,1,1,205.824
RTX3090,Qwen-72B,True,attn,4,256,1024,0,8192,64,8,29568,1,1,5492.735
RTX3090,Qwen-72B,True,ffn,4,256,1024,0,8192,64,8,29568,1,1,21602.304
RTX3090,Qwen-72B,True,norm_pre,4,256,1024,0,8192,64,8,29568,1,1,429.055
RTX3090,Qwen-72B,True,norm_post,4,256,1024,0,8192,64,8,29568,1,1,385.024
RTX3090,Qwen-72B,True,attn,4,512,2048,0,8192,64,8,29568,1,1,10494.976
RTX3090,Qwen-72B,True,ffn,4,512,2048,0,8192,64,8,29568,1,1,41519.104
RTX3090,Qwen-72B,True,norm_pre,4,512,2048,0,8192,64,8,29568,1,1,787.455
RTX3090,Qwen-72B,True,norm_post,4,512,2048,0,8192,64,8,29568,1,1,742.399
RTX3090,Qwen-72B,True,attn,8,128,1024,0,8192,64,8,29568,1,1,5445.631
RTX3090,Qwen-72B,True,ffn,8,128,1024,0,8192,64,8,29568,1,1,21592.063
RTX3090,Qwen-72B,True,norm_pre,8,128,1024,0,8192,64,8,29568,1,1,429.055
RTX3090,Qwen-72B,True,norm_post,8,128,1024,0,8192,64,8,29568,1,1,384.0
RTX3090,Qwen-72B,True,attn,8,256,2048,0,8192,64,8,29568,1,1,10351.615
RTX3090,Qwen-72B,True,ffn,8,256,2048,0,8192,64,8,29568,1,1,41689.086
RTX3090,Qwen-72B,True,norm_pre,8,256,2048,0,8192,64,8,29568,1,1,787.455
RTX3090,Qwen-72B,True,norm_post,8,256,2048,0,8192,64,8,29568,1,1,743.423
RTX3090,Qwen-72B,True,attn,8,512,4096,0,8192,64,8,29568,1,1,19654.655
RTX3090,Qwen-72B,True,ffn,8,512,4096,0,8192,64,8,29568,1,1,84248.573
RTX3090,Qwen-72B,True,norm_pre,8,512,4096,0,8192,64,8,29568,1,1,1502.207
RTX3090,Qwen-72B,True,norm_post,8,512,4096,0,8192,64,8,29568,1,1,1457.152
RTX3090,Qwen-72B,True,attn,16,128,2048,0,8192,64,8,29568,1,1,10299.391
RTX3090,Qwen-72B,True,ffn,16,128,2048,0,8192,64,8,29568,1,1,41854.976
RTX3090,Qwen-72B,True,norm_pre,16,128,2048,0,8192,64,8,29568,1,1,787.455
RTX3090,Qwen-72B,True,norm_post,16,128,2048,0,8192,64,8,29568,1,1,742.399
RTX3090,Qwen-72B,True,attn,16,256,4096,0,8192,64,8,29568,1,1,19437.568
RTX3090,Qwen-72B,True,ffn,16,256,4096,0,8192,64,8,29568,1,1,84331.52
RTX3090,Qwen-72B,True,norm_pre,16,256,4096,0,8192,64,8,29568,1,1,1503.232
RTX3090,Qwen-72B,True,norm_post,16,256,4096,0,8192,64,8,29568,1,1,1457.152
RTX3090,Qwen-72B,True,attn,2,64,128,0,8192,64,8,29568,1,1,1227.776
RTX3090,Qwen-72B,True,ffn,2,64,128,0,8192,64,8,29568,1,1,2994.175
RTX3090,Qwen-72B,True,norm_pre,2,64,128,0,8192,64,8,29568,1,1,324.607
RTX3090,Qwen-72B,True,norm_post,2,64,128,0,8192,64,8,29568,1,1,129.023
RTX3090,Qwen-72B,True,attn,4,64,256,0,8192,64,8,29568,1,1,1566.72
RTX3090,Qwen-72B,True,ffn,4,64,256,0,8192,64,8,29568,1,1,5447.679
RTX3090,Qwen-72B,True,norm_pre,4,64,256,0,8192,64,8,29568,1,1,326.656
RTX3090,Qwen-72B,True,norm_post,4,64,256,0,8192,64,8,29568,1,1,108.543
RTX3090,Qwen-72B,True,attn,8,64,512,0,8192,64,8,29568,1,1,3003.391
RTX3090,Qwen-72B,True,ffn,8,64,512,0,8192,64,8,29568,1,1,11590.656
RTX3090,Qwen-72B,True,norm_pre,8,64,512,0,8192,64,8,29568,1,1,328.703
RTX3090,Qwen-72B,True,norm_post,8,64,512,0,8192,64,8,29568,1,1,205.824
RTX3090,Qwen3.5-9B,False,ffn,1,128,128,0,4096,16,4,12288,1,1,809.984
RTX3090,Qwen3.5-9B,False,norm_pre,1,128,128,0,4096,16,4,12288,1,1,289.792
RTX3090,Qwen3.5-9B,False,norm_post,1,128,128,0,4096,16,4,12288,1,1,281.599
RTX3090,Qwen3.5-9B,False,ffn,1,256,256,0,4096,16,4,12288,1,1,1862.655
RTX3090,Qwen3.5-9B,False,norm_pre,1,256,256,0,4096,16,4,12288,1,1,287.743
RTX3090,Qwen3.5-9B,False,norm_post,1,256,256,0,4096,16,4,12288,1,1,220.159
RTX3090,Qwen3.5-9B,False,ffn,1,512,512,0,4096,16,4,12288,1,1,2388.992
RTX3090,Qwen3.5-9B,False,norm_pre,1,512,512,0,4096,16,4,12288,1,1,377.855
RTX3090,Qwen3.5-9B,False,norm_post,1,512,512,0,4096,16,4,12288,1,1,181.247
RTX3090,Qwen3.5-9B,False,ffn,1,768,768,0,4096,16,4,12288,1,1,3995.647
RTX3090,Qwen3.5-9B,False,norm_pre,1,768,768,0,4096,16,4,12288,1,1,379.904
RTX3090,Qwen3.5-9B,False,norm_post,1,768,768,0,4096,16,4,12288,1,1,181.247
RTX3090,Qwen3.5-9B,False,ffn,1,1024,1024,0,4096,16,4,12288,1,1,4561.92
RTX3090,Qwen3.5-9B,False,norm_pre,1,1024,1024,0,4096,16,4,12288,1,1,386.047
RTX3090,Qwen3.5-9B,False,norm_post,1,1024,1024,0,4096,16,4,12288,1,1,227.328
RTX3090,Qwen3.5-9B,False,ffn,2,128,256,0,4096,16,4,12288,1,1,1897.472
RTX3090,Qwen3.5-9B,False,norm_pre,2,128,256,0,4096,16,4,12288,1,1,294.912
RTX3090,Qwen3.5-9B,False,norm_post,2,128,256,0,4096,16,4,12288,1,1,339.967
RTX3090,Qwen3.5-9B,False,ffn,2,256,512,0,4096,16,4,12288,1,1,2542.592
RTX3090,Qwen3.5-9B,False,norm_pre,2,256,512,0,4096,16,4,12288,1,1,384.0
RTX3090,Qwen3.5-9B,False,norm_post,2,256,512,0,4096,16,4,12288,1,1,193.535
RTX3090,Qwen3.5-9B,False,ffn,2,512,1024,0,4096,16,4,12288,1,1,4557.824
RTX3090,Qwen3.5-9B,False,norm_pre,2,512,1024,0,4096,16,4,12288,1,1,381.951
RTX3090,Qwen3.5-9B,False,norm_post,2,512,1024,0,4096,16,4,12288,1,1,226.303
RTX3090,Qwen3.5-9B,False,ffn,4,128,512,0,4096,16,4,12288,1,1,2371.583
RTX3090,Qwen3.5-9B,False,norm_pre,4,128,512,0,4096,16,4,12288,1,1,376.832
RTX3090,Qwen3.5-9B,False,norm_post,4,128,512,0,4096,16,4,12288,1,1,215.039
RTX3090,Qwen3.5-9B,False,ffn,4,256,1024,0,4096,16,4,12288,1,1,4558.847
RTX3090,Qwen3.5-9B,False,norm_pre,4,256,1024,0,4096,16,4,12288,1,1,385.024
RTX3090,Qwen3.5-9B,False,norm_post,4,256,1024,0,4096,16,4,12288,1,1,225.28
RTX3090,Qwen3.5-9B,False,ffn,4,512,2048,0,4096,16,4,12288,1,1,8659.968
RTX3090,Qwen3.5-9B,False,norm_pre,4,512,2048,0,4096,16,4,12288,1,1,462.848
RTX3090,Qwen3.5-9B,False,norm_post,4,512,2048,0,4096,16,4,12288,1,1,423.936
RTX3090,Qwen3.5-9B,False,ffn,8,128,1024,0,4096,16,4,12288,1,1,4591.616
RTX3090,Qwen3.5-9B,False,norm_pre,8,128,1024,0,4096,16,4,12288,1,1,377.855
RTX3090,Qwen3.5-9B,False,norm_post,8,128,1024,0,4096,16,4,12288,1,1,226.303
RTX3090,Qwen3.5-9B,False,ffn,8,256,2048,0,4096,16,4,12288,1,1,8714.24
RTX3090,Qwen3.5-9B,False,norm_pre,8,256,2048,0,4096,16,4,12288,1,1,462.848
RTX3090,Qwen3.5-9B,False,norm_post,8,256,2048,0,4096,16,4,12288,1,1,423.936
RTX3090,Qwen3.5-9B,False,ffn,8,512,4096,0,4096,16,4,12288,1,1,17636.352
RTX3090,Qwen3.5-9B,False,norm_pre,8,512,4096,0,4096,16,4,12288,1,1,866.303
RTX3090,Qwen3.5-9B,False,norm_post,8,512,4096,0,4096,16,4,12288,1,1,827.391
RTX3090,Qwen3.5-9B,False,ffn,16,128,2048,0,4096,16,4,12288,1,1,8720.383
RTX3090,Qwen3.5-9B,False,norm_pre,16,128,2048,0,4096,16,4,12288,1,1,461.823
RTX3090,Qwen3.5-9B,False,norm_post,16,128,2048,0,4096,16,4,12288,1,1,423.936
RTX3090,Qwen3.5-9B,False,ffn,16,256,4096,0,4096,16,4,12288,1,1,17405.952
RTX3090,Qwen3.5-9B,False,norm_pre,16,256,4096,0,4096,16,4,12288,1,1,866.303
RTX3090,Qwen3.5-9B,False,norm_post,16,256,4096,0,4096,16,4,12288,1,1,827.391
RTX3090,Qwen3.5-9B,False,ffn,2,64,128,0,4096,16,4,12288,1,1,733.183
RTX3090,Qwen3.5-9B,False,norm_pre,2,64,128,0,4096,16,4,12288,1,1,376.832
RTX3090,Qwen3.5-9B,False,norm_post,2,64,128,0,4096,16,4,12288,1,1,366.591
RTX3090,Qwen3.5-9B,False,ffn,4,64,256,0,4096,16,4,12288,1,1,1893.375
RTX3090,Qwen3.5-9B,False,norm_pre,4,64,256,0,4096,16,4,12288,1,1,375.808
RTX3090,Qwen3.5-9B,False,norm_post,4,64,256,0,4096,16,4,12288,1,1,334.847
RTX3090,Qwen3.5-9B,False,ffn,8,64,512,0,4096,16,4,12288,1,1,2391.04
RTX3090,Qwen3.5-9B,False,norm_pre,8,64,512,0,4096,16,4,12288,1,1,387.071
RTX3090,Qwen3.5-9B,False,norm_post,8,64,512,0,4096,16,4,12288,1,1,223.232
RTX3090,gpt-oss-20b,False,attn,1,128,128,0,2880,64,8,2880,32,4,1673.215
RTX3090,gpt-oss-20b,False,ffn,1,128,128,0,2880,64,8,2880,32,4,4344.831
RTX3090,gpt-oss-20b,False,norm_pre,1,128,128,0,2880,64,8,2880,32,4,333.824
RTX3090,gpt-oss-20b,False,norm_post,1,128,128,0,2880,64,8,2880,32,4,325.632
RTX3090,gpt-oss-20b,False,attn,1,256,256,0,2880,64,8,2880,32,4,1692.672
RTX3090,gpt-oss-20b,False,ffn,1,256,256,0,2880,64,8,2880,32,4,4489.215
RTX3090,gpt-oss-20b,False,norm_pre,1,256,256,0,2880,64,8,2880,32,4,333.824
RTX3090,gpt-oss-20b,False,norm_post,1,256,256,0,2880,64,8,2880,32,4,327.679
RTX3090,gpt-oss-20b,False,attn,1,512,512,0,2880,64,8,2880,32,4,2085.887
RTX3090,gpt-oss-20b,False,ffn,1,512,512,0,2880,64,8,2880,32,4,5028.863
RTX3090,gpt-oss-20b,False,norm_pre,1,512,512,0,2880,64,8,2880,32,4,334.847
RTX3090,gpt-oss-20b,False,norm_post,1,512,512,0,2880,64,8,2880,32,4,86.015
RTX3090,gpt-oss-20b,False,attn,1,768,768,0,2880,64,8,2880,32,4,2918.4
RTX3090,gpt-oss-20b,False,ffn,1,768,768,0,2880,64,8,2880,32,4,5515.264
RTX3090,gpt-oss-20b,False,norm_pre,1,768,768,0,2880,64,8,2880,32,4,336.896
RTX3090,gpt-oss-20b,False,norm_post,1,768,768,0,2880,64,8,2880,32,4,125.952
RTX3090,gpt-oss-20b,False,attn,1,1024,1024,0,2880,64,8,2880,32,4,4602.88
RTX3090,gpt-oss-20b,False,ffn,1,1024,1024,0,2880,64,8,2880,32,4,7087.103
RTX3090,gpt-oss-20b,False,norm_pre,1,1024,1024,0,2880,64,8,2880,32,4,339.967
RTX3090,gpt-oss-20b,False,norm_post,1,1024,1024,0,2880,64,8,2880,32,4,160.768
RTX3090,gpt-oss-20b,False,attn,2,128,256,0,2880,64,8,2880,32,4,1701.887
RTX3090,gpt-oss-20b,False,ffn,2,128,256,0,2880,64,8,2880,32,4,4509.696
RTX3090,gpt-oss-20b,False,norm_pre,2,128,256,0,2880,64,8,2880,32,4,332.8
RTX3090,gpt-oss-20b,False,norm_post,2,128,256,0,2880,64,8,2880,32,4,327.679
RTX3090,gpt-oss-20b,False,attn,2,256,512,0,2880,64,8,2880,32,4,1873.919
RTX3090,gpt-oss-20b,False,ffn,2,256,512,0,2880,64,8,2880,32,4,5076.992
RTX3090,gpt-oss-20b,False,norm_pre,2,256,512,0,2880,64,8,2880,32,4,335.871
RTX3090,gpt-oss-20b,False,norm_post,2,256,512,0,2880,64,8,2880,32,4,178.176
RTX3090,gpt-oss-20b,False,attn,2,512,1024,0,2880,64,8,2880,32,4,3044.352
RTX3090,gpt-oss-20b,False,ffn,2,512,1024,0,2880,64,8,2880,32,4,7278.592
RTX3090,gpt-oss-20b,False,norm_pre,2,512,1024,0,2880,64,8,2880,32,4,338.943
RTX3090,gpt-oss-20b,False,norm_post,2,512,1024,0,2880,64,8,2880,32,4,161.791
RTX3090,gpt-oss-20b,False,attn,4,128,512,0,2880,64,8,2880,32,4,1872.895
RTX3090,gpt-oss-20b,False,ffn,4,128,512,0,2880,64,8,2880,32,4,4880.383
RTX3090,gpt-oss-20b,False,norm_pre,4,128,512,0,2880,64,8,2880,32,4,336.896
RTX3090,gpt-oss-20b,False,norm_post,4,128,512,0,2880,64,8,2880,32,4,177.151
RTX3090,gpt-oss-20b,False,attn,4,256,1024,0,2880,64,8,2880,32,4,2410.495
RTX3090,gpt-oss-20b,False,ffn,4,256,1024,0,2880,64,8,2880,32,4,6559.743
RTX3090,gpt-oss-20b,False,norm_pre,4,256,1024,0,2880,64,8,2880,32,4,339.967
RTX3090,gpt-oss-20b,False,norm_post,4,256,1024,0,2880,64,8,2880,32,4,161.791
RTX3090,gpt-oss-20b,False,attn,4,512,2048,0,2880,64,8,2880,32,4,4883.456
RTX3090,gpt-oss-20b,False,ffn,4,512,2048,0,2880,64,8,2880,32,4,11401.215
RTX3090,gpt-oss-20b,False,norm_pre,4,512,2048,0,2880,64,8,2880,32,4,372.736
RTX3090,gpt-oss-20b,False,norm_post,4,512,2048,0,2880,64,8,2880,32,4,303.104
RTX3090,gpt-oss-20b,False,attn,8,128,1024,0,2880,64,8,2880,32,4,2159.615
RTX3090,gpt-oss-20b,False,ffn,8,128,1024,0,2880,64,8,2880,32,4,7293.951
RTX3090,gpt-oss-20b,False,norm_pre,8,128,1024,0,2880,64,8,2880,32,4,336.896
RTX3090,gpt-oss-20b,False,norm_post,8,128,1024,0,2880,64,8,2880,32,4,160.768
RTX3090,gpt-oss-20b,False,attn,8,256,2048,0,2880,64,8,2880,32,4,3634.176
RTX3090,gpt-oss-20b,False,ffn,8,256,2048,0,2880,64,8,2880,32,4,11002.88
RTX3090,gpt-oss-20b,False,norm_pre,8,256,2048,0,2880,64,8,2880,32,4,372.736
RTX3090,gpt-oss-20b,False,norm_post,8,256,2048,0,2880,64,8,2880,32,4,302.08
RTX3090,gpt-oss-20b,False,attn,8,512,4096,0,2880,64,8,2880,32,4,9646.08
RTX3090,gpt-oss-20b,False,ffn,8,512,4096,0,2880,64,8,2880,32,4,20525.056
RTX3090,gpt-oss-20b,False,norm_pre,8,512,4096,0,2880,64,8,2880,32,4,633.855
RTX3090,gpt-oss-20b,False,norm_post,8,512,4096,0,2880,64,8,2880,32,4,587.776
RTX3090,gpt-oss-20b,False,attn,16,128,2048,0,2880,64,8,2880,32,4,2964.479
RTX3090,gpt-oss-20b,False,ffn,16,128,2048,0,2880,64,8,2880,32,4,11079.68
RTX3090,gpt-oss-20b,False,norm_pre,16,128,2048,0,2880,64,8,2880,32,4,372.736
RTX3090,gpt-oss-20b,False,norm_post,16,128,2048,0,2880,64,8,2880,32,4,303.104
RTX3090,gpt-oss-20b,False,attn,16,256,4096,0,2880,64,8,2880,32,4,7006.207
RTX3090,gpt-oss-20b,False,ffn,16,256,4096,0,2880,64,8,2880,32,4,20779.008
RTX3090,gpt-oss-20b,False,norm_pre,16,256,4096,0,2880,64,8,2880,32,4,632.831
RTX3090,gpt-oss-20b,False,norm_post,16,256,4096,0,2880,64,8,2880,32,4,586.751
RTX3090,gpt-oss-20b,False,attn,2,64,128,0,2880,64,8,2880,32,4,1673.215
RTX3090,gpt-oss-20b,False,ffn,2,64,128,0,2880,64,8,2880,32,4,4292.607
RTX3090,gpt-oss-20b,False,norm_pre,2,64,128,0,2880,64,8,2880,32,4,333.824
RTX3090,gpt-oss-20b,False,norm_post,2,64,128,0,2880,64,8,2880,32,4,329.728
RTX3090,gpt-oss-20b,False,attn,4,64,256,0,2880,64,8,2880,32,4,1694.72
RTX3090,gpt-oss-20b,False,ffn,4,64,256,0,2880,64,8,2880,32,4,4494.336
RTX3090,gpt-oss-20b,False,norm_pre,4,64,256,0,2880,64,8,2880,32,4,332.8
RTX3090,gpt-oss-20b,False,norm_post,4,64,256,0,2880,64,8,2880,32,4,328.703
RTX3090,gpt-oss-20b,False,attn,8,64,512,0,2880,64,8,2880,32,4,1876.991
RTX3090,gpt-oss-20b,False,ffn,8,64,512,0,2880,64,8,2880,32,4,4897.791
RTX3090,gpt-oss-20b,False,norm_pre,8,64,512,0,2880,64,8,2880,32,4,335.871
RTX3090,gpt-oss-20b,False,norm_post,8,64,512,0,2880,64,8,2880,32,4,176.128
RTX3090,Mixtral,False,attn,1,128,128,0,4096,32,8,14336,8,2,978.944
RTX3090,Mixtral,False,ffn,1,128,128,0,4096,32,8,14336,8,2,5059.584
RTX3090,Mixtral,False,norm_pre,1,128,128,0,4096,32,8,14336,8,2,325.632
RTX3090,Mixtral,False,norm_post,1,128,128,0,4096,32,8,14336,8,2,319.487
RTX3090,Mixtral,False,attn,1,256,256,0,4096,32,8,14336,8,2,1056.767
RTX3090,Mixtral,False,ffn,1,256,256,0,4096,32,8,14336,8,2,6094.848
RTX3090,Mixtral,False,norm_pre,1,256,256,0,4096,32,8,14336,8,2,326.656
RTX3090,Mixtral,False,norm_post,1,256,256,0,4096,32,8,14336,8,2,292.863
RTX3090,Mixtral,False,attn,1,512,512,0,4096,32,8,14336,8,2,1212.416
RTX3090,Mixtral,False,ffn,1,512,512,0,4096,32,8,14336,8,2,8212.479
RTX3090,Mixtral,False,norm_pre,1,512,512,0,4096,32,8,14336,8,2,327.679
RTX3090,Mixtral,False,norm_post,1,512,512,0,4096,32,8,14336,8,2,139.264
RTX3090,Mixtral,False,attn,1,768,768,0,4096,32,8,14336,8,2,1413.12
RTX3090,Mixtral,False,ffn,1,768,768,0,4096,32,8,14336,8,2,11746.303
RTX3090,Mixtral,False,norm_pre,1,768,768,0,4096,32,8,14336,8,2,330.751
RTX3090,Mixtral,False,norm_post,1,768,768,0,4096,32,8,14336,8,2,158.72
RTX3090,Mixtral,False,attn,1,1024,1024,0,4096,32,8,14336,8,2,1916.928
RTX3090,Mixtral,False,ffn,1,1024,1024,0,4096,32,8,14336,8,2,15098.879
RTX3090,Mixtral,False,norm_pre,1,1024,1024,0,4096,32,8,14336,8,2,328.703
RTX3090,Mixtral,False,norm_post,1,1024,1024,0,4096,32,8,14336,8,2,202.751
RTX3090,Mixtral,False,attn,2,128,256,0,4096,32,8,14336,8,2,1060.863
RTX3090,Mixtral,False,ffn,2,128,256,0,4096,32,8,14336,8,2,6344.704
RTX3090,Mixtral,False,norm_pre,2,128,256,0,4096,32,8,14336,8,2,326.656
RTX3090,Mixtral,False,norm_post,2,128,256,0,4096,32,8,14336,8,2,292.863
RTX3090,Mixtral,False,attn,2,256,512,0,4096,32,8,14336,8,2,1213.439
RTX3090,Mixtral,False,ffn,2,256,512,0,4096,32,8,14336,8,2,8963.071
RTX3090,Mixtral,False,norm_pre,2,256,512,0,4096,32,8,14336,8,2,326.656
RTX3090,Mixtral,False,norm_post,2,256,512,0,4096,32,8,14336,8,2,138.239
RTX3090,Mixtral,False,attn,2,512,1024,0,4096,32,8,14336,8,2,1855.487
RTX3090,Mixtral,False,ffn,2,512,1024,0,4096,32,8,14336,8,2,14569.472
RTX3090,Mixtral,False,norm_pre,2,512,1024,0,4096,32,8,14336,8,2,332.8
RTX3090,Mixtral,False,norm_post,2,512,1024,0,4096,32,8,14336,8,2,202.751
RTX3090,Mixtral,False,attn,4,128,512,0,4096,32,8,14336,8,2,1209.344
RTX3090,Mixtral,False,ffn,4,128,512,0,4096,32,8,14336,8,2,8664.064
RTX3090,Mixtral,False,norm_pre,4,128,512,0,4096,32,8,14336,8,2,325.632
RTX3090,Mixtral,False,norm_post,4,128,512,0,4096,32,8,14336,8,2,139.264
RTX3090,Mixtral,False,attn,4,256,1024,0,4096,32,8,14336,8,2,1816.576
RTX3090,Mixtral,False,ffn,4,256,1024,0,4096,32,8,14336,8,2,15645.695
RTX3090,Mixtral,False,norm_pre,4,256,1024,0,4096,32,8,14336,8,2,332.8
RTX3090,Mixtral,False,norm_post,4,256,1024,0,4096,32,8,14336,8,2,203.776
RTX3090,Mixtral,False,attn,4,512,2048,0,4096,32,8,14336,8,2,3123.199
RTX3090,Mixtral,False,ffn,4,512,2048,0,4096,32,8,14336,8,2,25949.184
RTX3090,Mixtral,False,norm_pre,4,512,2048,0,4096,32,8,14336,8,2,427.008
RTX3090,Mixtral,False,norm_post,4,512,2048,0,4096,32,8,14336,8,2,382.975
RTX3090,Mixtral,False,attn,8,128,1024,0,4096,32,8,14336,8,2,1798.143
RTX3090,Mixtral,False,ffn,8,128,1024,0,4096,32,8,14336,8,2,15313.92
RTX3090,Mixtral,False,norm_pre,8,128,1024,0,4096,32,8,14336,8,2,331.775
RTX3090,Mixtral,False,norm_post,8,128,1024,0,4096,32,8,14336,8,2,203.776
RTX3090,Mixtral,False,attn,8,256,2048,0,4096,32,8,14336,8,2,3047.424
RTX3090,Mixtral,False,ffn,8,256,2048,0,4096,32,8,14336,8,2,26471.424
RTX3090,Mixtral,False,norm_pre,8,256,2048,0,4096,32,8,14336,8,2,425.983
RTX3090,Mixtral,False,norm_post,8,256,2048,0,4096,32,8,14336,8,2,384.0
RTX3090,Mixtral,False,attn,8,512,4096,0,4096,32,8,14336,8,2,6151.167
RTX3090,Mixtral,False,ffn,8,512,4096,0,4096,32,8,14336,8,2,47286.27
RTX3090,Mixtral,False,norm_pre,8,512,4096,0,4096,32,8,14336,8,2,792.576
RTX3090,Mixtral,False,norm_post,8,512,4096,0,4096,32,8,14336,8,2,749.567
RTX3090,Mixtral,False,attn,16,128,2048,0,4096,32,8,14336,8,2,3018.752
RTX3090,Mixtral,False,ffn,16,128,2048,0,4096,32,8,14336,8,2,26811.391
RTX3090,Mixtral,False,norm_pre,16,128,2048,0,4096,32,8,14336,8,2,427.008
RTX3090,Mixtral,False,norm_post,16,128,2048,0,4096,32,8,14336,8,2,382.975
RTX3090,Mixtral,False,attn,16,256,4096,0,4096,32,8,14336,8,2,6022.143
RTX3090,Mixtral,False,ffn,16,256,4096,0,4096,32,8,14336,8,2,47555.583
RTX3090,Mixtral,False,norm_pre,16,256,4096,0,4096,32,8,14336,8,2,793.6
RTX3090,Mixtral,False,norm_post,16,256,4096,0,4096,32,8,14336,8,2,749.567
RTX3090,Mixtral,False,attn,2,64,128,0,4096,32,8,14336,8,2,978.944
RTX3090,Mixtral,False,ffn,2,64,128,0,4096,32,8,14336,8,2,5221.375
RTX3090,Mixtral,False,norm_pre,2,64,128,0,4096,32,8,14336,8,2,324.607
RTX3090,Mixtral,False,norm_post,2,64,128,0,4096,32,8,14336,8,2,320.511
RTX3090,Mixtral,False,attn,4,64,256,0,4096,32,8,14336,8,2,1059.839
RTX3090,Mixtral,False,ffn,4,64,256,0,4096,32,8,14336,8,2,6225.92
RTX3090,Mixtral,False,norm_pre,4,64,256,0,4096,32,8,14336,8,2,323.583
RTX3090,Mixtral,False,norm_post,4,64,256,0,4096,32,8,14336,8,2,289.792
RTX3090,Mixtral,False,attn,8,64,512,0,4096,32,8,14336,8,2,1213.439
RTX3090,Mixtral,False,ffn,8,64,512,0,4096,32,8,14336,8,2,9106.431
RTX3090,Mixtral,False,norm_pre,8,64,512,0,4096,32,8,14336,8,2,328.703
RTX3090,Mixtral,False,norm_post,8,64,512,0,4096,32,8,14336,8,2,138.239
